debtor_id,age,gender,region,original_amount,days_past_due,delinquency_group,collection_status,amount_recovered,outstanding_amount,strategy_used,contact_attempts,contact_success_count,recovery_time_days,credit_score,income_level,employment_status,loan_id,collection_rate,contact_efficiency
1194,30,남성,보은군,43830368,361,상각,실패,0,43830368,방문,12,0,,905,6486,자영업,L1194,0.0,0.0
1195,63,여성,천안시 동남구,7708093,225,상각,실패,0,7708093,전화,9,1,,435,7943,직장인,L1195,0.0,0.0
1196,62,여성,아산시,24955124,351,상각,실패,0,24955124,전화,12,0,,766,3217,자영업,L1196,0.0,0.0
1197,47,여성,청주시 서원구,41920850,218,상각,실패,0,41920850,방문,8,4,,761,5464,직장인,L1197,0.0,0.0
1198,46,여성,춘천시,25865823,124,중기,실패,0,25865823,전화,4,0,,601,5800,직장인,L1198,0.0,0.0
1199,56,남성,청양군,36961799,346,상각,실패,0,36961799,방문,12,0,,859,4637,직장인,L1199,0.0,0.0
1200,33,남성,원주시,21722261,253,상각,실패,0,21722261,방문,8,1,,815,4743,자영업,L1200,0.0,0.0
1201,27,남성,단양군,1319384,73,단기,성공,388734,930650,전화,2,0,16.0,544,2658,직장인,L1201,0.29463294992208483,194367.0
1202,33,여성,동해시,7982965,80,단기,실패,0,7982965,전화,3,0,,926,2829,직장인,L1202,0.0,0.0
1203,63,남성,수원시 권선구,30958347,227,상각,실패,0,30958347,전화,7,0,,691,2513,자영업,L1203,0.0,0.0
1204,58,여성,부천시 오정구,49579345,280,상각,실패,0,49579345,전화,7,1,,814,5949,직장인,L1204,0.0,0.0
1205,61,남성,논산시,17773781,332,상각,실패,0,17773781,전화,10,1,,757,5946,자영업,L1205,0.0,0.0
1206,60,여성,홍성군,35756506,228,상각,실패,0,35756506,전화,8,0,,582,2146,자영업,L1206,0.0,0.0
1207,30,여성,성남시 수정구,22073213,195,상각,실패,0,22073213,방문,6,0,,530,7361,자영업,L1207,0.0,0.0
1208,61,여성,제천시,18100994,360,상각,실패,0,18100994,전화,13,0,,536,6562,직장인,L1208,0.0,0.0
1209,58,여성,강릉시,19548122,87,단기,실패,0,19548122,전화,1,0,,827,4941,자영업,L1209,0.0,0.0
1210,42,남성,서천군,14972122,321,상각,실패,0,14972122,전화,11,0,,521,6345,직장인,L1210,0.0,0.0
1211,39,여성,부천시,24226299,98,중기,실패,0,24226299,전화,5,0,,902,4948,직장인,L1211,0.0,0.0
1212,54,여성,수원시 장안구,13555904,171,중기,실패,0,13555904,전화,7,0,,920,5886,직장인,L1212,0.0,0.0
1213,26,남성,양구군,18641864,58,단기,실패,0,18641864,문자,1,0,,777,6979,직장인,L1213,0.0,0.0
1214,31,여성,고양시 일산동구,29736465,100,중기,실패,0,29736465,전화,4,0,,585,2953,무직,L1214,0.0,0.0
1215,60,여성,용인시 수지구,11139122,352,상각,실패,0,11139122,전화,11,0,,602,4157,직장인,L1215,0.0,0.0
1216,54,여성,진천군,30142064,216,상각,실패,0,30142064,방문,8,0,,558,4222,직장인,L1216,0.0,0.0
1217,25,여성,포천시,43335689,273,상각,실패,0,43335689,전화,6,0,,789,7448,직장인,L1217,0.0,0.0
1218,28,남성,부천시 오정구,6741669,62,단기,실패,0,6741669,문자,2,0,,849,2466,직장인,L1218,0.0,0.0
1219,44,남성,부천시 오정구,46195110,48,단기,실패,0,46195110,문자,2,0,,687,5493,자영업,L1219,0.0,0.0
1220,69,여성,증평군,7977785,315,상각,실패,0,7977785,전화,10,0,,482,5340,직장인,L1220,0.0,0.0
1221,60,여성,성남시,13946032,322,상각,실패,0,13946032,전화,11,1,,473,7756,직장인,L1221,0.0,0.0
1222,54,남성,논산시,22839303,361,상각,실패,0,22839303,전화,14,0,,566,6377,직장인,L1222,0.0,0.0
1223,44,남성,과천시,8455045,330,상각,실패,0,8455045,방문,11,4,,717,7257,자영업,L1223,0.0,0.0
1224,31,여성,충주시,4677585,342,상각,실패,0,4677585,전화,14,0,,525,2217,직장인,L1224,0.0,0.0
1225,36,남성,안산시 상록구,10409836,239,상각,실패,0,10409836,전화,8,0,,733,7698,직장인,L1225,0.0,0.0
1226,24,남성,성남시 분당구,23850146,289,상각,실패,0,23850146,전화,11,0,,933,5763,직장인,L1226,0.0,0.0
1227,42,여성,천안시 서북구,27322756,350,상각,실패,0,27322756,전화,12,0,,602,7344,직장인,L1227,0.0,0.0
1228,20,남성,아산시,20338589,52,단기,실패,0,20338589,문자,3,0,,557,7898,직장인,L1228,0.0,0.0
1229,51,남성,공주시,2687851,311,상각,실패,0,2687851,전화,10,0,,776,6850,자영업,L1229,0.0,0.0
1230,57,남성,광주시,34232057,113,중기,실패,0,34232057,전화,4,0,,528,2231,직장인,L1230,0.0,0.0
1231,23,남성,안성시,5853154,112,중기,실패,0,5853154,전화,5,1,,433,5000,직장인,L1231,0.0,0.0
1232,50,남성,의정부시,41078521,218,상각,실패,0,41078521,전화,8,0,,838,2694,직장인,L1232,0.0,0.0
1233,52,여성,이천시,2495480,315,상각,실패,0,2495480,방문,11,0,,411,5560,자영업,L1233,0.0,0.0
1234,20,남성,성남시,3773542,183,상각,실패,0,3773542,전화,7,0,,889,6833,무직,L1234,0.0,0.0
1235,56,남성,가평군,38036128,265,상각,실패,0,38036128,전화,11,1,,757,4121,자영업,L1235,0.0,0.0
1236,26,여성,청주시 청원구,309987,71,단기,실패,0,309987,문자,4,0,,878,3374,무직,L1236,0.0,0.0
1237,21,남성,성남시 분당구,25508758,141,중기,실패,0,25508758,전화,6,0,,787,2339,무직,L1237,0.0,0.0
1238,67,여성,예산군,14352103,219,상각,실패,0,14352103,전화,7,0,,575,2811,직장인,L1238,0.0,0.0
1239,61,남성,의정부시,33604773,168,중기,성공,8212006,25392767,전화,6,0,110.0,632,4043,직장인,L1239,0.24437022681272091,1368667.6666666667
1240,59,남성,동두천시,23380732,144,중기,실패,0,23380732,방문,5,0,,555,7756,직장인,L1240,0.0,0.0
1241,28,여성,시흥시,41723808,239,상각,실패,0,41723808,전화,10,1,,850,3715,직장인,L1241,0.0,0.0
1242,55,여성,수원시 영통구,9288744,92,중기,실패,0,9288744,방문,4,0,,428,4191,직장인,L1242,0.0,0.0
1243,56,남성,수원시,27614085,358,상각,실패,0,27614085,전화,13,0,,590,7915,직장인,L1243,0.0,0.0
1244,62,여성,정선군,699955,125,중기,실패,0,699955,전화,7,0,,904,4973,자영업,L1244,0.0,0.0
1245,32,여성,김포시,42992429,57,단기,실패,0,42992429,문자,3,0,,880,7150,직장인,L1245,0.0,0.0
1246,48,남성,포천시,4790024,360,상각,실패,0,4790024,전화,14,0,,799,3442,자영업,L1246,0.0,0.0
1247,43,여성,군포시,20186400,114,중기,실패,0,20186400,전화,5,1,,419,2474,직장인,L1247,0.0,0.0
1248,57,여성,여주시,10859511,353,상각,실패,0,10859511,전화,11,0,,577,2990,직장인,L1248,0.0,0.0
1249,40,여성,청주시 서원구,30111452,307,상각,실패,0,30111452,방문,11,0,,567,3276,직장인,L1249,0.0,0.0
1250,37,남성,음성군,32046223,198,상각,실패,0,32046223,전화,7,1,,889,3229,자영업,L1250,0.0,0.0
1251,30,여성,천안시 동남구,11641707,204,상각,실패,0,11641707,방문,8,1,,791,7874,직장인,L1251,0.0,0.0
1252,28,여성,용인시,24326518,178,중기,실패,0,24326518,방문,6,0,,762,5837,직장인,L1252,0.0,0.0
1253,48,남성,부천시,23187962,72,단기,실패,0,23187962,전화,2,0,,649,2664,직장인,L1253,0.0,0.0
1254,26,남성,보령시,14953023,301,상각,실패,0,14953023,전화,10,0,,917,3807,자영업,L1254,0.0,0.0
1255,52,여성,용인시,35543033,357,상각,실패,0,35543033,전화,14,0,,753,7745,자영업,L1255,0.0,0.0
1256,53,남성,화성시,32452050,161,중기,실패,0,32452050,방문,5,0,,489,2382,직장인,L1256,0.0,0.0
1257,31,남성,삼척시,8250291,76,단기,실패,0,8250291,문자,1,0,,404,4928,자영업,L1257,0.0,0.0
1258,44,남성,고양시,24522707,258,상각,실패,0,24522707,전화,9,0,,486,7288,직장인,L1258,0.0,0.0
1259,46,남성,여주시,36369184,190,상각,실패,0,36369184,전화,8,0,,688,3019,자영업,L1259,0.0,0.0
1260,45,여성,남양주시,41598117,63,단기,실패,0,41598117,문자,4,0,,708,7562,직장인,L1260,0.0,0.0
1261,54,여성,안산시 단원구,8458086,89,단기,실패,0,8458086,전화,4,0,,569,4908,직장인,L1261,0.0,0.0
1262,38,여성,서산시,21300513,136,중기,실패,0,21300513,전화,5,1,,808,3109,직장인,L1262,0.0,0.0
1263,51,여성,계룡시,220896,136,중기,실패,0,220896,방문,6,0,,430,4350,직장인,L1263,0.0,0.0
1264,61,남성,인제군,28485633,144,중기,실패,0,28485633,전화,7,0,,451,7287,자영업,L1264,0.0,0.0
1265,31,남성,부천시 소사구,29621067,250,상각,실패,0,29621067,방문,8,0,,948,4530,자영업,L1265,0.0,0.0
1266,68,여성,양평군,23934439,329,상각,실패,0,23934439,전화,11,0,,402,5830,직장인,L1266,0.0,0.0
1267,34,남성,진천군,27412979,178,중기,실패,0,27412979,전화,6,2,,685,4864,자영업,L1267,0.0,0.0
1268,20,남성,예산군,36761824,313,상각,실패,0,36761824,전화,10,0,,871,4532,직장인,L1268,0.0,0.0
1269,47,여성,양구군,33115646,181,상각,실패,0,33115646,방문,6,0,,486,6357,직장인,L1269,0.0,0.0
1270,21,여성,이천시,30813837,129,중기,실패,0,30813837,전화,6,0,,522,5082,직장인,L1270,0.0,0.0
1271,64,남성,성남시 중원구,31690251,166,중기,실패,0,31690251,전화,6,0,,468,5598,직장인,L1271,0.0,0.0
1272,43,남성,평택시,23356239,324,상각,실패,0,23356239,전화,13,0,,923,3669,무직,L1272,0.0,0.0
1273,54,남성,충주시,3540911,321,상각,실패,0,3540911,전화,11,0,,435,3991,자영업,L1273,0.0,0.0
1274,39,남성,수원시 영통구,21037044,275,상각,실패,0,21037044,전화,10,1,,937,7579,직장인,L1274,0.0,0.0
1275,30,여성,속초시,36905005,346,상각,실패,0,36905005,전화,12,0,,911,7158,직장인,L1275,0.0,0.0
1276,27,여성,태백시,32355603,91,중기,실패,0,32355603,전화,5,0,,401,2607,자영업,L1276,0.0,0.0
1277,48,남성,안산시 단원구,18576030,161,중기,실패,0,18576030,전화,5,0,,802,3680,직장인,L1277,0.0,0.0
1278,60,남성,안성시,16472000,74,단기,실패,0,16472000,문자,1,0,,719,7384,직장인,L1278,0.0,0.0
1279,39,여성,화성시,27622105,352,상각,실패,0,27622105,전화,15,2,,929,5502,자영업,L1279,0.0,0.0
1280,30,여성,수원시,10446703,250,상각,실패,0,10446703,전화,8,2,,415,5086,무직,L1280,0.0,0.0
1281,21,남성,삼척시,4132638,247,상각,실패,0,4132638,전화,8,0,,671,5100,직장인,L1281,0.0,0.0
1282,68,남성,안양시 동안구,44016742,171,중기,실패,0,44016742,전화,6,0,,524,5335,무직,L1282,0.0,0.0
1283,36,남성,안양시,42677483,364,상각,실패,0,42677483,전화,12,0,,640,4851,직장인,L1283,0.0,0.0
1284,35,여성,청주시 청원구,31924806,127,중기,성공,16955880,14968926,전화,3,0,4.0,726,2245,무직,L1284,0.5311192807248383,5651960.0
1285,39,여성,수원시,34603064,186,상각,실패,0,34603064,전화,7,0,,863,2869,무직,L1285,0.0,0.0
1286,54,남성,부여군,43858321,43,단기,실패,0,43858321,문자,4,0,,760,3487,직장인,L1286,0.0,0.0
1287,35,여성,정선군,48209528,351,상각,실패,0,48209528,전화,11,0,,910,2441,직장인,L1287,0.0,0.0
1288,33,여성,용인시 처인구,2582055,134,중기,실패,0,2582055,전화,5,0,,536,7232,직장인,L1288,0.0,0.0
1289,68,남성,포천시,7246973,265,상각,실패,0,7246973,전화,8,0,,745,7856,직장인,L1289,0.0,0.0
1290,51,여성,음성군,15464899,249,상각,실패,0,15464899,전화,7,0,,478,4675,직장인,L1290,0.0,0.0
1291,67,여성,용인시 수지구,41355376,128,중기,실패,0,41355376,전화,5,0,,657,4267,직장인,L1291,0.0,0.0
1292,56,남성,여주시,13653592,177,중기,실패,0,13653592,방문,7,1,,772,4560,직장인,L1292,0.0,0.0
1293,64,남성,태백시,21545552,44,단기,실패,0,21545552,전화,2,0,,454,4112,직장인,L1293,0.0,0.0
1294,50,여성,고양시 일산서구,26942597,62,단기,실패,0,26942597,문자,1,0,,411,4578,직장인,L1294,0.0,0.0
1295,37,남성,동두천시,28189513,276,상각,실패,0,28189513,전화,11,0,,893,7085,직장인,L1295,0.0,0.0
1296,63,여성,오산시,25596956,198,상각,실패,0,25596956,전화,8,0,,509,7969,직장인,L1296,0.0,0.0
1297,23,여성,부천시,34364006,248,상각,실패,0,34364006,방문,9,0,,820,5887,직장인,L1297,0.0,0.0
1298,66,여성,연천군,12535944,204,상각,실패,0,12535944,전화,5,0,,692,2525,직장인,L1298,0.0,0.0
1299,36,남성,광명시,25272601,167,중기,실패,0,25272601,방문,6,2,,761,5306,직장인,L1299,0.0,0.0
1300,69,여성,부천시 오정구,3433205,197,상각,실패,0,3433205,방문,7,1,,926,2514,직장인,L1300,0.0,0.0
1301,42,남성,용인시 수지구,25229086,248,상각,실패,0,25229086,전화,10,1,,675,3209,직장인,L1301,0.0,0.0
1302,50,남성,단양군,17990391,141,중기,실패,0,17990391,전화,5,0,,805,6622,직장인,L1302,0.0,0.0
1303,52,여성,옥천군,48574082,239,상각,실패,0,48574082,방문,9,1,,449,3159,자영업,L1303,0.0,0.0
1304,48,여성,보령시,35494032,352,상각,실패,0,35494032,전화,10,2,,912,3704,직장인,L1304,0.0,0.0
1305,58,여성,삼척시,48951901,128,중기,실패,0,48951901,전화,5,0,,473,7973,자영업,L1305,0.0,0.0
1306,55,여성,금산군,8384068,247,상각,실패,0,8384068,전화,9,2,,918,5103,직장인,L1306,0.0,0.0
1307,69,여성,평택시,25264439,121,중기,실패,0,25264439,전화,5,0,,581,3458,직장인,L1307,0.0,0.0
1308,37,남성,안산시,34357201,271,상각,실패,0,34357201,전화,10,0,,434,7784,직장인,L1308,0.0,0.0
1309,50,여성,성남시 중원구,28359384,226,상각,실패,0,28359384,방문,10,0,,661,7011,직장인,L1309,0.0,0.0
1310,69,남성,수원시 팔달구,43428951,133,중기,실패,0,43428951,전화,5,0,,806,2258,직장인,L1310,0.0,0.0
1311,32,여성,성남시 중원구,24545777,292,상각,실패,0,24545777,전화,10,3,,763,3324,직장인,L1311,0.0,0.0
1312,55,남성,보은군,7775237,46,단기,실패,0,7775237,문자,3,0,,682,4595,직장인,L1312,0.0,0.0
1313,52,여성,평택시,19964462,158,중기,실패,0,19964462,전화,3,0,,881,4344,자영업,L1313,0.0,0.0
1314,47,남성,예산군,48880968,270,상각,실패,0,48880968,방문,11,0,,901,4180,직장인,L1314,0.0,0.0
1315,55,남성,성남시,10829006,252,상각,실패,0,10829006,방문,10,0,,425,2140,무직,L1315,0.0,0.0
1316,46,여성,화천군,48110922,268,상각,실패,0,48110922,전화,9,0,,799,3976,직장인,L1316,0.0,0.0
1317,69,여성,양평군,13398126,195,상각,실패,0,13398126,전화,8,0,,651,7820,직장인,L1317,0.0,0.0
1318,61,남성,안산시 단원구,18419629,80,단기,실패,0,18419629,문자,3,0,,474,3082,직장인,L1318,0.0,0.0
1319,68,남성,광명시,41371338,104,중기,실패,0,41371338,전화,4,1,,750,3387,직장인,L1319,0.0,0.0
1320,21,여성,정선군,1847635,306,상각,실패,0,1847635,전화,11,0,,582,4980,직장인,L1320,0.0,0.0
1321,33,여성,고성군,26275569,307,상각,실패,0,26275569,방문,10,0,,946,6241,자영업,L1321,0.0,0.0
1322,35,여성,양주시,31999783,69,단기,실패,0,31999783,문자,3,0,,591,7330,자영업,L1322,0.0,0.0
1323,22,남성,진천군,29553334,173,중기,실패,0,29553334,전화,7,0,,534,5601,직장인,L1323,0.0,0.0
1324,50,여성,안산시 단원구,116560,168,중기,실패,0,116560,방문,5,0,,482,5027,자영업,L1324,0.0,0.0
1325,28,여성,진천군,33500168,180,상각,실패,0,33500168,전화,4,0,,725,4936,직장인,L1325,0.0,0.0
1326,50,남성,속초시,16909093,246,상각,실패,0,16909093,전화,8,0,,709,2308,직장인,L1326,0.0,0.0
1327,26,여성,용인시 처인구,25607514,257,상각,실패,0,25607514,방문,9,5,,791,4742,직장인,L1327,0.0,0.0
1328,63,여성,부천시,37791241,83,단기,실패,0,37791241,문자,2,0,,827,3381,직장인,L1328,0.0,0.0
1329,50,여성,서천군,40292035,242,상각,실패,0,40292035,전화,10,0,,569,4671,직장인,L1329,0.0,0.0
1330,48,남성,부여군,39381116,106,중기,실패,0,39381116,전화,3,0,,694,3525,무직,L1330,0.0,0.0
1331,68,남성,고양시 덕양구,46564543,286,상각,실패,0,46564543,전화,10,1,,943,7435,무직,L1331,0.0,0.0
1332,34,남성,가평군,28983139,81,단기,실패,0,28983139,문자,2,0,,783,3723,무직,L1332,0.0,0.0
1333,49,남성,속초시,25823120,203,상각,실패,0,25823120,전화,8,2,,759,6415,직장인,L1333,0.0,0.0
1334,51,여성,안성시,44986230,73,단기,실패,0,44986230,문자,4,0,,680,6331,직장인,L1334,0.0,0.0
1335,52,남성,속초시,26234338,229,상각,실패,0,26234338,방문,9,0,,706,7183,자영업,L1335,0.0,0.0
1336,28,여성,남양주시,38151711,325,상각,실패,0,38151711,방문,12,0,,613,3726,무직,L1336,0.0,0.0
1337,56,여성,서산시,20860016,67,단기,실패,0,20860016,전화,2,0,,492,5714,무직,L1337,0.0,0.0
1338,68,남성,성남시 수정구,9788933,200,상각,실패,0,9788933,전화,7,0,,913,3496,직장인,L1338,0.0,0.0
1339,60,남성,부여군,1535766,348,상각,실패,0,1535766,전화,10,0,,936,7548,무직,L1339,0.0,0.0
1340,56,남성,고양시 덕양구,20624641,182,상각,실패,0,20624641,전화,8,0,,902,4734,자영업,L1340,0.0,0.0
1341,51,여성,성남시,31014555,243,상각,실패,0,31014555,전화,10,0,,520,6583,자영업,L1341,0.0,0.0
1342,21,남성,태안군,16858752,112,중기,실패,0,16858752,전화,3,0,,504,6228,자영업,L1342,0.0,0.0
1343,61,남성,수원시 팔달구,12901669,320,상각,실패,0,12901669,방문,12,0,,709,3181,직장인,L1343,0.0,0.0
1344,36,여성,안산시 단원구,22269919,95,중기,실패,0,22269919,전화,3,0,,860,5073,자영업,L1344,0.0,0.0
1345,52,남성,오산시,46347237,80,단기,실패,0,46347237,문자,4,0,,647,2817,자영업,L1345,0.0,0.0
1346,62,남성,천안시 서북구,1584937,146,중기,실패,0,1584937,전화,4,0,,403,5439,직장인,L1346,0.0,0.0
1347,44,여성,강릉시,30110931,299,상각,실패,0,30110931,전화,10,1,,477,7211,자영업,L1347,0.0,0.0
1348,46,남성,시흥시,41917327,150,중기,실패,0,41917327,전화,6,0,,700,7890,직장인,L1348,0.0,0.0
1349,28,남성,안성시,19290653,279,상각,실패,0,19290653,전화,10,0,,777,2586,직장인,L1349,0.0,0.0
1350,24,남성,증평군,40725619,174,중기,실패,0,40725619,방문,4,0,,806,4923,직장인,L1350,0.0,0.0
1351,59,남성,고양시 일산서구,44786008,42,단기,실패,0,44786008,전화,2,0,,934,3560,자영업,L1351,0.0,0.0
1352,69,여성,하남시,32353373,155,중기,실패,0,32353373,전화,7,0,,609,5532,자영업,L1352,0.0,0.0
1353,20,여성,청주시 서원구,23862698,289,상각,실패,0,23862698,방문,10,0,,583,6499,직장인,L1353,0.0,0.0
1354,58,남성,청주시 서원구,31487798,302,상각,실패,0,31487798,방문,11,0,,814,3470,직장인,L1354,0.0,0.0
1355,60,여성,영동군,46485265,235,상각,실패,0,46485265,전화,7,0,,772,4030,자영업,L1355,0.0,0.0
1356,69,여성,안산시 단원구,25561144,342,상각,실패,0,25561144,전화,12,0,,673,2770,직장인,L1356,0.0,0.0
1357,55,남성,동두천시,32159536,321,상각,실패,0,32159536,전화,11,2,,853,3025,직장인,L1357,0.0,0.0
1358,20,남성,의왕시,28265693,120,중기,실패,0,28265693,전화,5,0,,617,7185,직장인,L1358,0.0,0.0
1359,66,남성,의왕시,1587873,152,중기,실패,0,1587873,전화,5,0,,897,2151,직장인,L1359,0.0,0.0
1360,28,남성,당진시,7135903,310,상각,실패,0,7135903,전화,9,1,,566,3610,직장인,L1360,0.0,0.0
1361,52,여성,영월군,19640465,73,단기,실패,0,19640465,문자,4,0,,875,3185,무직,L1361,0.0,0.0
1362,43,여성,영동군,10199485,128,중기,실패,0,10199485,전화,5,0,,756,4910,직장인,L1362,0.0,0.0
1363,24,여성,원주시,2559169,359,상각,실패,0,2559169,전화,12,1,,417,4148,무직,L1363,0.0,0.0
1364,59,여성,수원시,5964074,286,상각,실패,0,5964074,전화,11,0,,461,2520,자영업,L1364,0.0,0.0
1365,61,여성,동두천시,24620898,144,중기,실패,0,24620898,방문,5,0,,834,3258,자영업,L1365,0.0,0.0
1366,59,남성,홍천군,8716822,277,상각,실패,0,8716822,전화,9,0,,932,6458,직장인,L1366,0.0,0.0
1367,33,여성,계룡시,44554136,238,상각,실패,0,44554136,방문,7,0,,406,7320,자영업,L1367,0.0,0.0
1368,34,남성,고양시 일산동구,29256624,329,상각,실패,0,29256624,전화,12,3,,618,3833,직장인,L1368,0.0,0.0
1369,52,여성,서천군,39694460,227,상각,실패,0,39694460,전화,8,1,,652,2531,무직,L1369,0.0,0.0
1370,53,남성,강릉시,41451425,62,단기,실패,0,41451425,문자,2,0,,931,7632,직장인,L1370,0.0,0.0
